symbol,name,Open,Previous Close,Volume,Value (Lacs),VWAP,Beta,Mkt Cap (Rs. Cr.),High,Low,UC Limit,LC Limit,52 Week High,52 Week Low,Face Value,All Time High,All Time Low,20D Avg Volume,20D Avg Delivery(%),Book Value Per Share,Dividend Yield,timestamp
RELIANCE,Reliance Industries Limited,"1,441.00","1,442.40","8,182,161","118,109.49","1,444.22",1.18
                                1.17,"1,953,412","1,451.50","1,437.00","1,586.60","1,298.20","1,608.80","1,114.85",10,"1,608.80",24.42,"5,448,720",116.82,605.55,0.38,2025-06-07T15:28:25.972Z
TCS,Tata Consultancy Services Limited,"3,371.10","3,371.10","2,070,390","70,066.14","3,376.58",0.89
                                0.92,"1,224,433","3,390.90","3,358.70","3,708.20","3,034.00","4,592.25","3,056.05",1,"4,592.25",103.84,"2,033,107",68.21,280.52,3.72,2025-06-07T15:28:40.543Z
INFY,Infosys Limited,"1,554.70","1,554.30","3,960,020","61,926.79","1,557.13",1.10
                                1.15,"649,635","1,568.90","1,543.10","1,709.70","1,398.90","2,006.45","1,307.00",5,"2,006.45",33.05,"5,560,186",73.57,217.77,2.75,2025-06-07T15:28:57.084Z
HDFCBANK,HDFC Bank Limited,"1,944.00","1,949.60","15,063,504","298,061.55","1,976.03",0.86
                                0.89,"1,515,853","1,996.30","1,942.70","2,144.50","1,754.70","1,996.30","1,552.05",1,"1,996.30",15.70,"17,182,994",37.33,676.15,0.99,2025-06-07T15:29:12.973Z
ICICIBANK,ICICI Bank Limited,0.00,0.00,0.00,0.00,0.00,0.00
                                0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,--,--,--,2025-06-07T15:29:29.758Z
HINDUNILVR,Hindustan Unilever Limited,"2,373.30","2,376.40","997,488","23,837.97","2,384.61",0.48
                                0.49,"561,505","2,396.50","2,370.10","2,614.00","2,138.80","3,035.00","2,136.00",1,"3,035.00",100.50,"1,609,933",70.88,216.11,2.22,2025-06-07T15:29:44.142Z
SBIN,State Bank of India,806.65,806.00,"17,163,935","139,551.37",811.87,1.06
                                1.06,"725,616",816.45,803.10,886.60,725.40,899.00,680.00,1,912.00,13.21,"13,656,544",47.86,538.75,1.69,2025-06-07T15:29:58.824Z
KOTAKBANK,Kotak Mahindra Bank Limited,"2,043.90","2,039.90","4,424,324","91,733.93","2,063.75",0.89
                                0.91,"412,249","2,084.90","2,033.80","2,243.80","1,836.00","2,301.90","1,679.05",5,"2,301.90",1.30,"3,536,960",63.12,740.41,0.10,2025-06-07T15:30:15.436Z
ITC,ITC Limited,420.30,419.10,"8,774,988","36,947.09",420.35,0.65
                                0.67,"526,907",421.30,419.00,461.00,377.20,528.50,390.15,1,528.50,10.89,"11,724,117",212.72,60.15,3.41,2025-06-07T15:30:49.957Z
LT,Larsen & Toubro Limited,"3,645.00","3,642.60","1,172,711","42,877.83","3,653.89",1.21
                                1.17,"514,224","3,667.00","3,623.00","4,006.80","3,278.40","3,963.50","2,965.30",2,"3,963.50",15.97,"1,926,789",62.89,634.50,0.93,2025-06-07T15:31:04.325Z
